iter	Logloss
323	0.02054026359
324	0.02054019969
325	0.02054011509
326	0.02053988716
327	0.02053981981
328	0.02053946068
329	0.02053936222
330	0.02053928457
331	0.02053907746
332	0.02053893235
333	0.02053881146
334	0.02053835312
335	0.02053775603
336	0.0205377095
337	0.02053765412
338	0.02053732282
339	0.02053727456
340	0.02053713452
341	0.02053701206
342	0.02053694967
343	0.02053692045
344	0.02053655232
345	0.02053626944
346	0.02053621767
347	0.02053619001
348	0.02053618661
349	0.02053603622
350	0.02053550309
351	0.02053540296
352	0.0205353685
353	0.02053535809
354	0.02053529943
355	0.0205350165
356	0.02053483009
357	0.02053457471
358	0.02053424001
359	0.02053396048
360	0.02053368957
361	0.02053325129
362	0.02053267647
363	0.02053272161
364	0.02053248688
365	0.02053246278
366	0.02053242304
367	0.02053236938
368	0.02053209988
369	0.02053197224
370	0.02053196362
371	0.0205318603
372	0.02053191703
373	0.02053159603
374	0.02053150808
375	0.02053149427
376	0.02053079112
377	0.02053078066
378	0.02053070479
379	0.02053070134
380	0.02053054432
381	0.02053061512
382	0.02053040585
383	0.02053041636
384	0.02053026975
385	0.02053026268
386	0.02053004877
387	0.02052986937
388	0.02052961054
389	0.02052955867
390	0.02052951898
391	0.02052926366
392	0.02052910836
393	0.02052877836
394	0.0205286058
395	0.02052831592
396	0.02052831592
397	0.02052823816
398	0.02052799788
399	0.02052785633
400	0.02052779427
401	0.02052770282
402	0.02052764771
403	0.0205275631
404	0.0205257402
405	0.02052559358
406	0.02052525883
407	0.02052503106
408	0.02052507248
409	0.02052494991
410	0.0205246583
411	0.02052452888
412	0.02052447539
413	0.02052432878
414	0.0205241545
415	0.02052382282
416	0.02052382282
417	0.02052368284
418	0.02052327049
419	0.0205230699
420	0.02052274577
421	0.02052169692
422	0.02052140493
423	0.02052131526
424	0.02052096848
425	0.02052084592
426	0.02052070966
427	0.02052056638
428	0.02052040424
429	0.02052026965
430	0.02052007644
431	0.02052003142
432	0.02051976542
433	0.02051930292
434	0.02051823876
435	0.02051798344
436	0.02051767107
437	0.02051758468
438	0.0205175244
439	0.02051756058
440	0.02051645333
441	0.02051632564
442	0.0205161394
443	0.02051610143
444	0.02051555385
445	0.02051549168
446	0.02051547793
447	0.02051540891
448	0.02051536582
449	0.02051536582
450	0.02051526224
451	0.02051502066
452	0.02051477882
453	0.02051470807
454	0.0205146425
455	0.02051456491
456	0.02051434884
457	0.02051422477
458	0.0205139537
459	0.02051390528
460	0.02051377769
461	0.02051362925
462	0.02051319792
463	0.02051309099
464	0.02051303906
465	0.02051289062
466	0.02051288021
467	0.02051275602
468	0.02051267654
469	0.02051254028
470	0.02051242127
471	0.02051140047
472	0.02051140047
473	0.02051134002
474	0.02051114854
475	0.02051103978
476	0.02051073964
477	0.02051068615
478	0.02051058419
479	0.02051054973
480	0.02050950137
481	0.02050952892
482	0.02050945478
483	0.02050945472
484	0.02050923736
485	0.02050921666
486	0.02050899924
487	0.02050873006
488	0.02050864551
489	0.02050837126
490	0.02050831264
491	0.02050822621
492	0.0205079485
493	0.02050780874
494	0.0205076928
495	0.0205074
496	0.0205073394
497	0.02050734031
498	0.0205072652
499	0.02050237669
500	0.02050205089
501	0.02050160673
502	0.02047262157
503	0.02047243338
504	0.02047237984
505	0.02047222605
506	0.02047194797
507	0.02047183749
508	0.02047183749
509	0.02047188413
510	0.02047166661
511	0.0204714232
512	0.02047145604
513	0.02047101576
514	0.0204702651
515	0.02047012011
516	0.02046971639
517	0.02046957996
518	0.0204691571
519	0.02046916546
520	0.02046891348
521	0.02046882721
522	0.02046879954
523	0.0204685096
524	0.02046823697
525	0.02046797803
526	0.0204679349
527	0.02046785013
528	0.0204676745
529	0.02046754854
530	0.02046714978
531	0.0204670565
532	0.0204668579
533	0.0204668579
534	0.02046690427
535	0.0204666765
536	0.02046640215
537	0.02046627958
538	0.0204658413
539	0.0204656997
540	0.02046566697
541	0.02043860953
542	0.02043839384
543	0.02036479284
544	0.02036424229
545	0.02025307044
546	0.02025261744
547	0.02025263971
548	0.02025218002
549	0.02025206506
550	0.02025199625
551	0.02025177431
552	0.02025165282
553	0.02025153872
554	0.0202513962
555	0.02025118892
556	0.02025083821
557	0.02025064641
558	0.02025051516
559	0.02025047186
560	0.02025001589
561	0.02024995021
562	0.02024985693
563	0.02024974294
564	0.02024835012
565	0.02024826034
566	0.02024803235
567	0.02024800124
568	0.02024774931
569	0.02024773189
570	0.02024766632
571	0.0202475333
572	0.02024741763
573	0.02024735196
574	0.02024726557
575	0.02024718264
576	0.02024711534
577	0.02024709631
578	0.02024684239
579	0.02024669227
580	0.02024595703
581	0.02024585517
582	0.02024567912
583	0.0202457325
584	0.02024556868
585	0.02024564622
586	0.02024557041
587	0.0202454548
588	0.02024536669
589	0.02024511476
590	0.02024470862
591	0.02024466909
592	0.02024447222
593	0.02024434798
594	0.02024426694
595	0.0202428642
596	0.02024280893
597	0.02024243794
598	0.02024228793
599	0.02024192557
600	0.02024188416
601	0.02024100635
602	0.02024093905
603	0.02024083536
604	0.02024076639
605	0.02024070428
606	0.02024038365
607	0.02024022496
608	0.02024017292
609	0.02024015055
610	0.02024002464
611	0.02023991075
612	0.02023974489
613	0.02023955163
614	0.02023958953
615	0.02023938776
616	0.0202392825
617	0.02023916344
618	0.02023910644
619	0.02023886665
620	0.02023889253
621	0.02023865786
622	0.02023835891
623	0.02023827442
624	0.02023823646
625	0.02023818636
626	0.02023808795
627	0.02023804999
628	0.02023804476
629	0.02023773201
630	0.02023753886
631	0.02023744552
632	0.0202373628
633	0.02023731411
634	0.02023724859
635	0.02023720686
636	0.02023716221
637	0.02023709136
638	0.02023708257
639	0.02023691309
640	0.02023682681
641	0.02023678696
642	0.02023665415
643	0.02023470658
644	0.02023458897
645	0.02023449903
646	0.02023438159
647	0.02023431596
648	0.02023422429
649	0.02023401534
650	0.02023363913
651	0.02023220694
652	0.02023216887
653	0.02023215858
654	0.0202318826
655	0.0202318084
656	0.020230378
657	0.02023037633
658	0.02023037633
659	0.02023030553
660	0.0202302192
661	0.02022996037
662	0.02022976387
663	0.02022857952
664	0.02022842794
665	0.02022816906
666	0.02022805874
667	0.0202278259
668	0.02022760854
669	0.02022746219
670	0.02022725529
671	0.02022714836
672	0.02022709341
673	0.02022698967
674	0.02022683432
675	0.02022661027
676	0.02022656524
677	0.02022619798
678	0.02022606166
679	0.02022571672
680	0.02022573074
681	0.02022553732
682	0.02022553198
683	0.0202254649
684	0.02022544764
685	0.02022534751
686	0.02022532858
687	0.0202251419
688	0.02022484209
689	0.02022478332
690	0.02022428653
691	0.02022426577
692	0.02022406356
693	0.02022402705
694	0.02022409289
695	0.02022408421
696	0.02022399098
697	0.02022399427
698	0.02022370422
699	0.02022349716
700	0.02022342301
701	0.02022335577
702	0.02022319735
703	0.02022303903
704	0.02022301994
705	0.02022274855
706	0.02022268821
707	0.02022268303
708	0.02022271043
709	0.02022268654
710	0.02022247603
711	0.02022190682
712	0.02022192402
713	0.02022183764
714	0.02022174257
715	0.02022174257
716	0.02022177013
717	0.02022138339
718	0.02022120938
719	0.02022116102
720	0.02022081742
721	0.02022072608
722	0.02022053104
723	0.02022034463
724	0.02022018933
725	0.02022019106
726	0.02022013239
727	0.02021987879
728	0.02021972522
729	0.02021965631
730	0.02021960449
731	0.02021962498
732	0.02021953029
733	0.02021942476
734	0.02021940406
735	0.02021930409
736	0.02021929379
737	0.02021915893
738	0.02021911573
739	0.02021906219
740	0.02021862455
741	0.02021853838
742	0.02021845912
743	0.02021836443
744	0.02021825901
745	0.02021815214
746	0.02021817117
747	0.02021806915
748	0.02021794863
749	0.02021796783
750	0.02021785535
751	0.02021782596
752	0.02021770711
753	0.02021763631
754	0.02021755521
755	0.02021754988
756	0.02021753774
757	0.02021745476
758	0.02021732
759	0.02021723006
760	0.02021724058
761	0.02021718353
762	0.02021707466
763	0.02021700208
764	0.02021695732
765	0.02021693985
766	0.02021673246
767	0.02021676018
768	0.02021647757
769	0.02021642392
770	0.02021634104
771	0.02021615603
772	0.0202159137
773	0.02021583778
774	0.02021580316
775	0.02021561314
776	0.02021544711
777	0.02021536418
778	0.02021530708
779	0.02021525181
780	0.02021517745
781	0.02021504954
782	0.02021481838
783	0.02021421083
784	0.02021413496
785	0.02021399163
786	0.02021392779
787	0.02021383984
788	0.02021386395
789	0.0202135451
790	0.02021345192
791	0.020213222
792	0.02021302831
793	0.02021262653
794	0.0202126454
795	0.0202125195
796	0.02021252284
797	0.02021228801
798	0.02021225684
799	0.02021151195
800	0.02021136178
801	0.02021133045
802	0.02021130974
803	0.02021127189
804	0.02021125107
805	0.02021112004
806	0.02021110095
807	0.02021105954
808	0.02021078389
809	0.02021071309
810	0.02021066984
811	0.0202106404
812	0.02021043647
813	0.02021042951
814	0.02021032598
815	0.02021029826
816	0.02021014297
817	0.02021002876
818	0.02020984763
819	0.02020962132
820	0.02020952302
821	0.02020954022
822	0.02020948662
823	0.02020939166
824	0.02020926732
825	0.02020920347
826	0.02020914303
827	0.02020909282
828	0.02020848183
829	0.02020831812
830	0.02020804813
831	0.02020743465
832	0.02020725531
833	0.02020724172
834	0.02020691387
835	0.02020672066
836	0.02020649257
837	0.02020629764
838	0.02020623714
839	0.02020616149
840	0.02020604528
841	0.02020595885
842	0.02020578624
843	0.02020588114
844	0.02020569452
845	0.02020562733
846	0.02020517638
847	0.02020512461
848	0.02020494343
849	0.02020487608
850	0.02020486918
851	0.02020400944
852	0.02020395945
853	0.0202035594
854	0.02020330381
855	0.02020326935
856	0.0202030638
857	0.02020301025
858	0.02020301025
859	0.02020292225
860	0.02020264304
861	0.02020253762
862	0.02020230797
863	0.02020234598
864	0.02020203199
865	0.02020203398
866	0.02020178691
867	0.02020173342
868	0.02020159883
869	0.02020149535
870	0.0202013537
871	0.02020139511
872	0.02020120363
873	0.02020122083
874	0.02020092221
875	0.02020093256
876	0.02020069061
877	0.02020060957
878	0.0202005544
879	0.02020050776
880	0.02020037317
881	0.02020009202
882	0.02019994697
883	0.02019994697
884	0.02019981928
885	0.02019957431
886	0.02019947423
887	0.02019949504
888	0.02019940871
889	0.02019929812
890	0.02019920133
891	0.02019922036
892	0.02019906684
893	0.02019902192
894	0.02019902888
895	0.02019895285
896	0.02019886986
897	0.02019866442
898	0.02019848313
899	0.02019834352
900	0.02019816542
901	0.02019792579
902	0.02019754779
903	0.02019745801
904	0.02019735615
905	0.02019734925
906	0.02019728033
907	0.02019703321
908	0.02019703477
909	0.02019690859
910	0.02019688422
911	0.02019674968
912	0.0201965423
913	0.02019657017
914	0.020196475
915	0.02019647851
916	0.02019628843
917	0.02019628331
918	0.02019597773
919	0.02019586228
920	0.0201957829
921	0.0201957829
922	0.02019574845
923	0.02019574845
924	0.02019570003
925	0.02019562933
926	0.02019558959
927	0.02019550688
928	0.02019532915
929	0.02019525328
930	0.0201952412
931	0.02019513077
932	0.02019481332
933	0.02019464595
934	0.02019466347
935	0.02019455466
936	0.02019426121
937	0.02019416453
938	0.02019414037
939	0.02019410931
940	0.02019386774
941	0.02019387291
942	0.02019387119
943	0.02019358459
944	0.02019350182
945	0.02019340336
946	0.02019334647
947	0.02019325653
948	0.02019310463
949	0.02019297866
950	0.02019290258
951	0.02019277327
952	0.02019219339
953	0.02019203604
954	0.02019167223
955	0.02019161011
956	0.02019148921
957	0.02019148414
958	0.02019136853
959	0.02019132022
960	0.0201910752
961	0.02019101653
962	0.02019087158
963	0.02019081815
964	0.02019077501
965	0.02019074568
966	0.02019070415
967	0.02019068194
968	0.02019068528
969	0.02019052988
970	0.02019046053
971	0.02019032788
972	0.02019028992
973	0.02019017426
974	0.02019017426
975	0.02019020699
976	0.0201899776
977	0.02018968966
978	0.02018954336
979	0.0201895225
980	0.02018935356
981	0.02018935356
982	0.02018935356
983	0.02018936369
984	0.02018929818
985	0.02018912886
986	0.02018885979
987	0.02018863547
988	0.02018866486
989	0.02018838705
990	0.0201882283
991	0.02018824901
992	0.02018771393
993	0.02018771744
994	0.02018759336
995	0.02018757616
996	0.02018727053
997	0.02018716182
998	0.02018717374
999	0.02018707366
